M4A4 | Tooth Fairy (Field-Tested),5978627210
AK-47 | Slate (Minimal Wear),4844294492
M4A1-S | Emphorosaur-S (Field-Tested),5973703211
Sticker | MIBR | Katowice 2019,5981338293
SSG 08 | Acid Fade (Factory New),5952032985
M4A1-S | Decimator (Field-Tested),4617794361
Huntsman Weapon Case,469431148
Operation Broken Fang Case,5968226950
AK-47 | Legion of Anubis (Factory New),5980966480
AK-47 | Neon Rider (Field-Tested),5968228250
M4A4 | Temukau (Field-Tested),5980969936
M4A1-S | Chantico's Fire (Field-Tested),5976150749
AK-47 | Wasteland Rebel (Field-Tested),638243898
MAC-10 | Sakkaku (Field-Tested),5199657402
Glock-18 | Vogue (Field-Tested),5955407633
M4A4 | Global Offensive (Field-Tested),4141779104
Sticker | GamerLegion (Holo) | Copenhagen 2024,5961081237
Sticker | Cloud9 (Holo) | Copenhagen 2024,5976161120
AK-47 | Head Shot (Well-Worn),5980965226
AWP | Chrome Cannon (Field-Tested),5961063837
AK-47 | Emerald Pinstripe (Factory New),5980982220
Sticker | Natus Vincere (Holo) | Copenhagen 2024,5980986447
M4A4 | Neo-Noir (Field-Tested),2735515991
Michael Syfers  | FBI Sniper,5978621243
SSG 08 | Fever Dream (Field-Tested),3770669160
Sticker | Imperial Esports (Glitter) | Copenhagen 2024,5980967330
P2000 | Amber Fade (Factory New),310777841
Desert Eagle | Mecha Industries (Field-Tested),4302296755
M4A1-S | Decimator (Field-Tested),4617794361
Desert Eagle | Light Rail (Field-Tested),5971006843
AWP | Pit Viper (Minimal Wear),310780641
Antwerp 2022 Contenders Sticker Capsule,5980967009
Sticker | Lynn Vision | Copenhagen 2024,5980966955
Glock-18 | Winterized (Factory New),5976150499
Glock-18 | Block-18 (Field-Tested),5980968673
Rio 2022 Contenders Sticker Capsule,5980994778
Operation Hydra Case,2303519080
P2000 | Wicked Sick (Field-Tested),5980966278
Desert Eagle | Kumicho Dragon (Field-Tested),1560432042
M4A1-S | Night Terror (Minimal Wear),5971004688
M4A1-S | Nightmare (Field-Tested),5971743903
Desert Eagle | Trigger Discipline (Field-Tested),5055376994
AK-47 | Asiimov (Field-Tested),5861139750
Sticker | MOUZ (Holo) | Copenhagen 2024,5980982622
USP-S | Jawbreaker (Well-Worn),5980966088
AK-47 | Slate (Factory New),5328058872
AWP | Chromatic Aberration (Field-Tested),4910475515
AK-47 | Legion of Anubis (Minimal Wear),3955317693
Enforcer | Phoenix,5957089726
Copenhagen 2024 Mirage Souvenir Package,5981061629
MP9 | Starlight Protector (Field-Tested),4726077814
Sticker | FURIA (Holo) | Copenhagen 2024,5980967855
Sticker | Team Kinguin | Cologne 2015,1225722004
Shattered Web Case,3600645128
M4A1-S | Nitro (Field-Tested),5710148971
USP-S | Printstream (Field-Tested),5980973677
AWP | Atheris (Minimal Wear),3220792179
PP-Bizon | Space Cat (Field-Tested),5957082751
Operation Vanguard Weapon Case,638240019
AWP | Acheron (Minimal Wear),5946590012
Name Tag,5957082416
Sticker | Imperial Esports (Holo) | Copenhagen 2024,5965124885
Sticker | G2 Esports (Holo) | Copenhagen 2024,5958640089
Rio 2022 Challengers Sticker Capsule,5965129781
AK-47 | Elite Build (Well-Worn),5943494680
Winter Offensive Weapon Case,384801285
Sticker | Virtus.pro (Holo) | Copenhagen 2024,5980982578
USP-S | Jawbreaker (Minimal Wear),5980985080
AK-47 | Frontside Misty (Field-Tested),1309998165
Glock-18 | Candy Apple (Minimal Wear),5954000895
Stockholm 2021 Dust II Souvenir Package,4634250224
Sticker | ENCE (Holo) | Copenhagen 2024,5980970707
AK-47 | Steel Delta (Field-Tested),5980977488
AK-47 | Uncharted (Minimal Wear),4738375111
Sawed-Off | Brake Light (Factory New),3035572767
AWP | Mortis (Field-Tested),5971595327
Glock-18 | Umbral Rabbit (Minimal Wear),5199656634
AWP | Neo-Noir (Field-Tested),5961065249
Glock-18 | Umbral Rabbit (Field-Tested),5978620300
Zeus x27 | Olympus (Minimal Wear),5980965192
M4A1-S | Black Lotus (Factory New),5980970301
Sticker | Team Spirit (Holo) | Copenhagen 2024,5799822090
AK-47 | Uncharted (Field-Tested),5982259589
MP7 | Anodized Navy (Factory New),310779279
MP7 | Just Smile (Field-Tested),5971020923
Desert Eagle | Meteorite (Minimal Wear),469455830
Paris 2023 Contenders Autograph Capsule,5978659294
M4A4 | Zirka (Field-Tested),310777010
Glock-18 | Candy Apple (Factory New),5711261090
AK-47 | Redline (Battle-Scarred),5981600003
Copenhagen 2024 Champions Autograph Capsule,5980978083
AK-47 | Nightwish (Minimal Wear),5980965286
P2000 | Amber Fade (Field-Tested),310776826
AK-47 | Asiimov (Battle-Scarred),5976634168
Primeiro Tenente | Brazilian 1st Battalion,4578727098
MAC-10 | Heat (Well-Worn),5980984544
Sticker | ECSTATIC (Glitter) | Copenhagen 2024,5980975816
Glock-18 | High Beam (Factory New),5976149041
Blackwolf | Sabre,3608084108
M4A4 | Magnesium (Minimal Wear),4303149825
Sticker | donk (Glitter) | Copenhagen 2024,5980978140
Sticker | MIBR | Katowice 2019,5981338293
USP-S | Cyrex (Field-Tested),4615144140
AK-47 | Point Disarray (Field-TeM4A1-S | Emphorosaur-S (Minimal Wear),5980968584
AWP | Atheris (Well-Worn),3220841340
Sticker | Legacy (Holo) | Copenhagen 2024,5980976749
USP-S | Cortex (Well-Worn),2735398449
AWP | Capillary (Minimal Wear),3770669330
M4A1-S | Mecha Industries (Battle-Scarred),5971351364
M4A1-S | Cyrex (Field-Tested),520029997
M4A4 | Desolate Space (Field-Tested),5748158866
AWP | Black Nile (Field-Tested),5978624645
PP-Bizon | Brass (Field-Tested),5980968392
Glock-18 | Block-18 (Minimal Wear),5976164350
SG 553 | Dragon Tech (Field-Tested),4910472588
Sticker | G2 Esports (Gold) | Stockholm 2021,4614640142
Sticker | ECSTATIC (Holo) | Copenhagen 2024,5980968449
Sticker | Natus Vincere (Glitter) | Copenhagen 2024,5799820430
Paris 2023 Legends Autograph Capsule,5316842947
M4A1-S | Mud-Spec (Field-Tested),5312942817
AWP | Black Nile (Minimal Wear),5312942958
StatTrak™ USP-S | Ticket to Hell (Field-Tested),4726103153
M4A4 | Tooth Fairy (Minimal Wear),5971005661
P250 | Metallic DDPAT (Factory New),5980971235
AK-47 | Elite Build (Battle-Scarred),937277116
SG 553 | Dragon Tech (Minimal Wear),5978625921
R8 Revolver | Crazy 8 (Field-Tested),4910472324
USP-S | Monster Mashup (Field-Tested),4141779226
Sticker | SAW (Glitter) | Copenhagen 2024,5980969548
MAG-7 | Monster Call (Field-Tested),5980968633
Arno The Overgrown | Guerrilla Warfare,4578724250
Sticker | MOUZ (Glitter) | Copenhagen 2024,5973705796
AWP | Duality (Battle-Scarred),5965130314
Sticker | ENCE (Holo) | Paris 2023,5980974849
StatTrak™ AWP | Capillary (Field-Tested),5016220615
M4A4 | Etch Lord (Field-Tested),5980968624
M4A1-S | Night Terror (Factory New),5955411935
"Music Kit | The Verkkars, EZ4ENCE",5980966046
Sticker | Cloud9 | Copenhagen 2024,5980965057
Sticker | Apeks (Holo) | Copenhagen 2024,5980984769
Five-SeveN | Hybrid (Minimal Wear),5980972416
P250 | Visions (Field-Tested),4910478713
Dual Berettas | Flora Carnivora (Field-Tested),5976151042
StatTrak™ M4A1-S | Night Terror (Field-Tested),4726086272
'The Doctor' Romanov | Sabre,4141891775
Berlin 2019 Legends Autograph Capsule,3472108652
Maximus | Sabre,5980971061
M4A1-S | Night Terror (Battle-Scarred),5978622746
Sticker | PGL (Holo) | Copenhagen 2024,5980965820
AK-47 | Nightwish (Battle-Scarred),5974036091
Desert Eagle | Mecha Industries (Minimal Wear),3113378164
Desert Eagle | Blue Ply (Minimal Wear),3770669090
Dual Berettas | Melondrama (Field-Tested),5952033040
MP7 | Fade (Minimal Wear),3035629503
USP-S | Night Ops (Field-Tested),5980967498
M249 | Downtown (Field-Tested),5980965196
P90 | Asiimov (Field-Tested),5982003030
M4A4 | Urban DDPAT (Field-Tested),5971009697
Paris 2023 Anubis Souvenir Package,5334106815
AK-47 | Ice Coaled (Battle-Scarred),5981277845
Sticker | KOI | Copenhagen 2024,5980967586
StatTrak™ M4A1-S | Emphorosaur-S (Field-Tested),5721112372
StatTrak™ Tec-9 | Fubar (Battle-Scarred),3113365960
Galil AR | Tuxedo (Field-Tested),469446099
AK-47 | Safari Mesh (Field-Tested),5722999158
Sticker | donk (Holo) | Copenhagen 2024,5980975274
Dragomir | Sabre,3608084818
MAG-7 | Metallic DDPAT (Factory New),5980965053
M4A4 | Temukau (Field-Tested),5980969936
Community Sticker Capsule 1,469432309
AWP | Capillary (Field-Tested),5955405187
UMP-45 | Carbon Fiber (Factory New),5980966953
MP7 | Just Smile (Minimal Wear),5973715267
AK-47 | Point Disarray (Minimal Wear),5982231132
Antwerp 2022 Champions Autograph Capsule,4853593930
Ground Rebel  | Elite Crew,5955412931
Desert Eagle | Code Red (Well-Worn),2960973194
Desert Eagle | Sputnik (Factory New),5981007383
AK-47 | Emerald Pinstripe (Battle-Scarred),5980969826
Desert Eagle | Urban Rubble (Factory New),310776735
M4A4 | Neo-Noir (Minimal Wear),5730372025
Sticker | Leaving The Station (Holo),5980995166
SG 553 | Damascus Steel (Minimal Wear),5980966491
Five-SeveN | Hybrid (Field-Tested),5978626315
"Music Kit | KILL SCRIPT, All Night",5976149335
"Music Kit | The Verkkars & n0thing, Flashbang Dance",4638745314
'Two Times' McCoy | USAF TACP,5978630524
Sticker | Complexity Gaming (Holo) | Copenhagen 2024,5980972569
AWP | Phobos (Factory New),5974239687
Operator | FBI SWAT,597614Antwerp 2022 Challengers Sticker Capsule,5971007299
MP7 | Abyssal Apparition (Well-Worn),5980970231
Sticker | FaZe Clan (Holo) | Copenhagen 2024,5799820099
StatTrak™ Glock-18 | Moonrise (Field-Tested),2735424082
Copenhagen 2024 Challengers Autograph Capsule,5958634708
AK-47 | Head Shot (Battle-Scarred),5981566838
MAC-10 | Ensnared (Field-Tested),4726069035
SCAR-20 | Carbon Fiber (Factory New),310776767
AK-47 | Phantom Disruptor (Minimal Wear),5360459672
MAG-7 | Seabird (Minimal Wear),992127158
P250 | Franklin (Minimal Wear),469480270
Desert Eagle | Code Red (Battle-Scarred),4349148851
Glock-18 | Moonrise (Field-Tested),2735395487
P90 | Vent Rush (Minimal Wear),5980965321
Sticker Capsule,384801280
AK-47 | Steel Delta (Minimal Wear),5931360119
USP-S | Ticket to Hell (Factory New),5980973686
AK-47 | Emerald Pinstripe (Well-Worn),5980978087
Crasswater The Forgotten | Guerrilla Warfare,5980967876
M4A1-S | Mud-Spec (Minimal Wear),5957085534
M249 | O.S.I.P.R. (Field-Tested),4428758540
Sticker | PGL (Gold) | Copenhagen 2024,5980984209
MP5-SD | Kitbash (Minimal Wear),5980970014
Sticker | donk | Copenhagen 2024,5799820098
StatTrak™ Glock-18 | Umbral Rabbit (Field-Tested),5965124324
Prof. Shahmat | Elite Crew,5976155878
PP-Bizon | Space Cat (Minimal Wear),4726075362
Trapper Aggressor | Guerrilla Warfare,5980969420
P90 | Neoqueen (Field-Tested),5976148185
R8 Revolver | Fade (Field-Tested),5978634012
AWP | PAW (Minimal Wear),2960965651
MP5-SD | Kitbash (Field-Tested),3955267115
Seal Team 6 Soldier | NSWC SEAL,5980982766
XM1014 | Entombed (Minimal Wear),5980975557
Antwerp 2022 Legends Sticker Capsule,5980992390
Tec-9 | Brother (Field-Tested),3955289213
P250 | Asiimov (Field-Tested),5955404768
XM1014 | Entombed (Field-Tested),5980972442
Sticker | Vitality (Holo) | Copenhagen 2024,5980969670
Sticker | Renegades | 2020 RMR,4302203055
PP-Bizon | Jungle Slipstream (Field-Tested),5980977247
AK-47 | Blue Laminate (Field-Tested),383074562
USP-S | Check Engine (Field-Tested),3035591474
M4A4 | Converter (Factory New),5980969699
M4A1-S | Nitro (Minimal Wear),5328035271
StatTrak™ M4A4 | In Living Color (Field-Tested),5979158696
Sticker | Virtus.pro (Glitter) | Copenhagen 2024,5980973764
G3SG1 | Green Apple (Minimal Wear),469440539
Desert Eagle | Mecha Industries (Factory New),3113374471
StatTrak™ AK-47 | Slate (Field-Tested),5980657189
StatTrak™ AK-47 | Elite Build (Field-Tested),5234498540
AK-47 | Safari Mesh (Minimal Wear),5978622423
USP-S | Cyrex (Minimal Wear),5975933942
AWP | Exoskeleton (Field-Tested),5980990562
M4A1-S | Black Lotus (Battle-Scarred),5980971925
"Music Kit | Denzel Curry, ULTIMATE",5199660222
MAG-7 | Monster Call (Minimal Wear),5980968134
StatTrak™ Glock-18 | Vogue (Field-Tested),5820769744
MP7 | Abyssal Apparition (Field-Tested),5971013641
SG 553 | Damascus Steel (Field-Tested),310783772
M4A4 | In Living Color (Field-Tested),5973015425
M4A4 | The Emperor (Field-Tested),5982250611
Desert Eagle | Trigger Discipline (Well-Worn),4439526374
SCAR-20 | Poultrygeist (Factory New),5980973817
Glock-18 | Vogue (Minimal Wear),5973705277
AWP | Pit Viper (Field-Tested),5980966876
Sticker | 100 Thieves (Holo) | 2020 RMR,5978624927
"Music Kit | Knock2, dashstar*",5980968892
SCAR-20 | Storm (Minimal Wear),519983222
R8 Revolver | Banana Cannon (Minimal Wear),5957083486
Sticker | Silver (Foil),5961156275
P90 | Vent Rush (Field-Tested),5980967467
M4A4 | Etch Lord (Minimal Wear),5721069743
StatTrak™ P2000 | Urban Hazard (Battle-Scarred),5950347638
Glock-18 | Bullet Queen (Battle-Scarred),5981629114
Sticker | Eternal Fire (Holo) | Copenhagen 2024,5980977204
Dual Berettas | Flora Carnivora (Minimal Wear),5980978005
Rio 2022 Legends Sticker Capsule,5980976875
Desert Eagle | Corinthian (Field-Tested),5982225702
Sticker | Ouchie (Foil),5980967470
MAC-10 | Whitefish (Factory New),5957196708
MP9 | Food Chain (Field-Tested),5980970688
Glock-18 | Nuclear Garden (Minimal Wear),3035699588
SSG 08 | Hand Brake (Minimal Wear),5965124426
Desert Eagle | Light Rail (Minimal Wear),3773830049
Markus Delrow | FBI HRT,5957084380
Five-SeveN | Silver QuaP90 | Ash Wood (Factory New),310777215
StatTrak™ USP-S | Ticket to Hell (Minimal Wear),4726070138
P90 | Neoqueen (Minimal Wear),5199659027
M4A1-S | VariCamo (Minimal Wear),5980965457
Sticker | MOUZ (Holo) | Paris 2023,5980981834
Sticker | AMKAL ESPORTS (Holo) | Copenhagen 2024,5980975443
Desert Eagle | Trigger Discipline (Minimal Wear),4428770290
MAC-10 | Allure (Minimal Wear),3955277182
FAMAS | Mecha Industries (Minimal Wear),2076482820
USP-S | Flashback (Field-Tested),4694058639
MP9 | Food Chain (Minimal Wear),5980983011
SSG 08 | Mainframe 001 (Field-Tested),3955266673
FAMAS | Rapid Eye Movement (Well-Worn),4726097818
M4A4 | Converter (Minimal Wear),3035590110
XM1014 | Zombie Offensive (Minimal Wear),5980969458
USP-S | Cortex (Minimal Wear),2735443970
SSG 08 | Dragonfire (Field-Tested),5721219957
MP7 | Just Smile (Well-Worn),5980972888
StatTrak™ AWP | PAW (Field-Tested),5982180276
Glock-18 | Water Elemental (Field-Tested),520027424
Desert Eagle | Sputnik (Minimal Wear),5955847244
AK-47 | Safety Net (Field-Tested),5980968609
XM1014 | Entombed (Factory New),3955279328
M4A4 | Urban DDPAT (Minimal Wear),310777301
StatTrak™ Swap Tool,4405467737
Sticker | FaZe Clan (Glitter) | Copenhagen 2024,5980967062
R8 Revolver | Banana Cannon (Field-Tested),5976150245
Sticker | ECSTATIC (Gold) | Copenhagen 2024,5965133414
Sticker | Eternal Fire (Glitter) | Copenhagen 2024,5978625622
SCAR-20 | Fragments (Field-Tested),5980967164
G3SG1 | Dream Glade (Field-Tested),5980968452
MP7 | Forest DDPAT (Minimal Wear),469456614
Sticker | z4KR | Copenhagen 2024,5978624843
AUG | Amber Slipstream (Field-Tested),5980986373
Sticker | G2 Esports (Gold) | Paris 2023,5946628827
M4A1-S | VariCamo (Field-Tested),310780353
StatTrak™ Desert Eagle | Corinthian (Minimal Wear),5982226218
SG 553 | Heavy Metal (Field-Tested),5980968588
P250 | See Ya Later (Field-Tested),5978626712
Nova | Dark Sigil (Field-Tested),5980968606
eSports 2013 Winter Case,5976205811
Paris 2023 Challengers Autograph Capsule,5316842948
M4A1-S | Leaded Glass (Battle-Scarred),5958125346
R8 Revolver | Amber Fade (Factory New),1432177230
MP9 | Food Chain (Well-Worn),5950283059
USP-S | The Traitor (Battle-Scarred),4428767811
M4A1-S | Flashback (Minimal Wear),5332395120
Sticker | Nodios (Holo) | Copenhagen 2024,5961070345
Soldier | Phoenix,3608084538
StatTrak™ M4A4 | Griffin (Field-Tested),5957093344
"Music Kit | TWERL and Ekko & Sidetrack, Under Bright Lights",5721066250
M4A4 | Spider Lily (Well-Worn),5972681998
AWP | Atheris (Battle-Scarred),3498785502
R8 Revolver | Junk Yard (Field-Tested),4428758819
StatTrak™ Nova | Wood Fired (Minimal Wear),3113365133
Desert Eagle | Oxide Blaze (Factory New),5332375152
Sawed-Off | Analog Input (Minimal Wear),5980968903
Sticker | Apeks (Glitter) | Copenhagen 2024,5980979413
StatTrak™ M4A4 | Poly Mag (Minimal Wear),4910475301
UMP-45 | Wild Child (Field-Tested),5980972411
M4A4 | Etch Lord (Battle-Scarred),5978646863
Desert Eagle | Directive (Field-Tested),5738218848
AK-47 | Rat Rod (Field-Tested),3608087184
Negev | dev_texture (Minimal Wear),4428755712
StatTrak™ AK-47 | Uncharted (Field-Tested),5976297546
Bio-Haz Specialist | SWAT,4141783687
Galil AR | Chromatic Aberration (Field-Tested),5955411267
M4A1-S | Boreal Forest (Field-Tested),5980977933
AWP | POP AWP (Factory New),4620969453
Glock-18 | Water Elemental (Minimal Wear),5971036313
Antwerp 2022 Challengers Autograph Capsule,5978642531
UMP-45 | Motorized (Field-Tested),5721066233
Sticker | Loving Eyes (Holo),5980972479
AWP | Mortis (Well-Worn),5385548225
Chem-Haz Specialist | SWAT,4141782094
Desert Eagle | Bronze Deco (Factory New),937245651
UMP-45 | Motorized (Minimal Wear),5980967927
Sawed-Off | Kiss♥Love (Field-Tested),5958631927
P2000 | Imperial (Minimal Wear),1440503460
M4A4 | The Emperor (Battle-Scarred),5330180209
MAC-10 | Carnivore (Field-Tested),5978640815
Galil AR | Rocket Pop (Field-Tested),1011935134
M4A1-S | Night Terror (Well-Worn),5968236738
AK-47 | Frontside Misty (Battle-Scarred),5976157206
Sticker | Team Spirit (Glitter) | Copenhagen 2024,5799820101
Sticker | iM (Glitter)StatTrak™ MP9 | Featherweight (Field-Tested),5978629944
M4A4 | Evil Daimyo (Minimal Wear),1011934862
Glock-18 | Snack Attack (Well-Worn),4578724079
Galil AR | Connexion (Minimal Wear),5980969586
P250 | Exchanger (Minimal Wear),5980987454
USP-S | Jawbreaker (Battle-Scarred),5721071761
Tec-9 | Slag (Field-Tested),5980968546
Five-SeveN | Orange Peel (Field-Tested),310777990
StatTrak™ AWP | Atheris (Field-Tested),5973725492
Dual Berettas | Switch Board (Well-Worn),5926790239
Sticker | Fluxo (Glitter) | Paris 2023,5327976269
Sticker | 9z Team (Glitter) | Antwerp 2022,5978725771
MAC-10 | Candy Apple (Factory New),310776512
Galil AR | Chromatic Aberration (Well-Worn),5955404922
M249 | Downtown (Minimal Wear),5976154637
Sticker | G2 Esports (Glitter) | Copenhagen 2024,5980967277
M4A1-S | Nightmare (Battle-Scarred),5971641185
MAC-10 | Candy Apple (Minimal Wear),310776718
UMP-45 | Moonrise (Minimal Wear),3220792180
MAC-10 | Palm (Field-Tested),5957082811
StatTrak™ M4A4 | Magnesium (Field-Tested),5976156527
G3SG1 | Dream Glade (Minimal Wear),4726068233
USP-S | Torque (Field-Tested),1011934384
AK-47 | Emerald Pinstripe (Field-Tested),469457057
StatTrak™ Glock-18 | Block-18 (Field-Tested),5980970679
FAMAS | Teardown (Factory New),310787063
Paris 2023 Champions Autograph Capsule,5367598069
MAC-10 | Calf Skin (Field-Tested),5978630066
AWP | Phobos (Minimal Wear),1812816850
P90 | Teardown (Field-Tested),5955403902
Lieutenant Rex Krikey | SEAL Frogman,4578724252
Sticker | Heroic (Holo) | Copenhagen 2024,5978644793
AWP | Phobos (Field-Tested),1812816683
Sawed-Off | Full Stop (Field-Tested),310778159
CZ75-Auto | Tuxedo (Field-Tested),469455217
Desert Eagle | Light Rail (Battle-Scarred),5980982797
Desert Eagle | Corinthian (Factory New),1440504529
StatTrak™ M249 | Magma (Field-Tested),310776911
SSG 08 | Ghost Crusader (Field-Tested),1703088619
AK-47 | Ice Coaled (Well-Worn),4910615021
StatTrak™ AWP | Capillary (Minimal Wear),5982265458
StatTrak™ MAC-10 | Whitefish (Factory New),5968381012
StatTrak™ Desert Eagle | Corinthian (Field-Tested),5932322985
StatTrak™ AK-47 | Elite Build (Minimal Wear),5838676692
USP-S | Cortex (Battle-Scarred),2735521262
Tec-9 | Red Quartz (Factory New),5973699100
1st Lieutenant Farlow | SWAT,4141778898
"Music Kit | Rad Cat, Reason",5980965084
P250 | Asiimov (Battle-Scarred),5933568841
Nova | Caged Steel (Factory New),5971003901
FAMAS | Meow 36 (Factory New),5976156718
Dual Berettas | Hideout (Field-Tested),5980968638
AWP | Worm God (Factory New),4302311662
Sticker | adamS (Holo) | Copenhagen 2024,5978645628
Sticker | 9z Team | Antwerp 2022,5980977291
USP-S | Cyrex (Factory New),5333431607
Sticker | NiKo (Glitter) | Copenhagen 2024,5799819766
MAC-10 | Sakkaku (Battle-Scarred),5980971038
B Squadron Officer | SAS,5980969872
Sticker | paiN Gaming (Glitter) | Copenhagen 2024,5968233045
Sticker | Complexity Gaming (Glitter) | Copenhagen 2024,5799820103
Sticker | The MongolZ | Copenhagen 2024,5980972535
MAC-10 | Allure (Field-Tested),3951787039
AK-47 | Uncharted (Factory New),3588815648
Five-SeveN | Hybrid (Battle-Scarred),5957084412
AUG | Momentum (Field-Tested),5981005770
PP-Bizon | Brass (Minimal Wear),5866222455
M4A4 | Converter (Field-Tested),3035579904
MP9 | Featherweight (Field-Tested),5199656216
M4A1-S | Basilisk (Field-Tested),4967533292
Sticker | Natus Vincere (Gold) | Copenhagen 2024,5980989218
P250 | Nevermore (Minimal Wear),3113365113
M4A1-S | Emphorosaur-S (Factory New),5199667760
USP-S | Forest Leaves (Minimal Wear),310778847
Negev | Bulkhead (Factory New),3035569941
R8 Revolver | Amber Fade (Minimal Wear),5958635348
Sticker | Legacy (Glitter) | Copenhagen 2024,5958633102
MP5-SD | Liquidation (Minimal Wear),5976150960
MP7 | Just Smile (Battle-Scarred),5980965191
Dual Berettas | Flora Carnivora (Well-Worn),4910474498
MP5-SD | Nitro (Field-Tested),5980972365
StatTrak™ Glock-18 | Moonrise (Minimal Wear),5958660316
AWP | Chromatic Aberration (Battle-Scarred),5355581035
Sticker | The MongolZ (Holo) | Copenhagen 2024,5968236093
Glock-18 | Bullet Queen (Field-Tested),5968224969
MAC-10 | Light Sawed-Off | Kiss♥Love (Well-Worn),4910504753
Sticker | Lucky Cat (Foil),782816100
Sticker | Grayhound Gaming (Holo) | Berlin 2019,3485689319
M4A1-S | Boreal Forest (Minimal Wear),310776642
USP-S | Lead Conduit (Field-Tested),1560434402
Glock-18 | Snack Attack (Battle-Scarred),4578725132
Sticker | Team Liquid (Holo) | Paris 2023,5980986275
Sticker | FURIA (Glitter) | Copenhagen 2024,5973718017
Sticker | Cloud9 (Gold) | Copenhagen 2024,5958633150
MAC-10 | Ensnared (Battle-Scarred),5980976928
Galil AR | Blue Titanium (Factory New),5981937180
UMP-45 | Wild Child (Minimal Wear),5968230687
Sticker | Lotus (Glitter),5980976477
StatTrak™ Glock-18 | Clear Polymer (Field-Tested),5701545886
XM1014 | Zombie Offensive (Field-Tested),5980966055
SG 553 | Darkwing (Field-Tested),5978622934
Glock-18 | Candy Apple (Field-Tested),5977022644
StatTrak™ Desert Eagle | Bronze Deco (Field-Tested),5971042913
MP5-SD | Co-Processor (Factory New),5980970027
Sticker | Pushing Smokes (Glitter),5721066237
P250 | Nevermore (Well-Worn),3113383073
PP-Bizon | Photic Zone (Field-Tested),5973771819
StatTrak™ Desert Eagle | Blue Ply (Field-Tested),5893353173
