★ Falchion Knife | Gamma Doppler (Minimal Wear),4580802718
Sealed Graffiti | Denied (Monarch Blue),3608085547
Sealed Graffiti | NT (War Pig Pink),5981435502
Sticker | ICY (Holo) | Copenhagen 2024,5799820840
Sealed Graffiti | GLHF (Shark White),5978707652
StatTrak™ CZ75-Auto | Circaetus (Well-Worn),5981066600
Sticker | Flickshot,782804961
Sticker | syrsoN | Antwerp 2022,5976283251
StatTrak™ SG 553 | Heavy Metal (Minimal Wear),5595241369
Sticker | Witchcraft,5981024451
Sealed Graffiti | Oops (Blood Red),3608085929
★ Hand Wraps | Duct Tape (Field-Tested),2736549335
StatTrak™ MP5-SD | Condition Zero (Minimal Wear),4141779273
Sticker | jabbi | Antwerp 2022,4839650893
Sealed Graffiti | Karambit (Shark White),1989280193
Sealed Graffiti | Smarmy (Wire Blue),3608084258
Sticker | Kawaii T (Holo),5971004188
Dual Berettas | Dezastre (Factory New),4141809222
Sticker | History (Holo) | Paris 2023,5327977127
Galil AR | Dusk Ruins (Factory New),4449716294
Sticker | NEKiZ (Glitter) | Paris 2023,5327976767
Patch | Metal Legendary Eagle Master,5955495065
Sealed Graffiti | X-Axes (Cash Green),5981003192
P90 | Cocoa Rampage (Well-Worn),5982332012
Sealed Graffiti | Loser (SWAT Blue),5981010216
Sealed Graffiti | Bling (Tracer Yellow),1989291181
Sealed Graffiti | Bling (Dust Brown),5980995152
Sealed Graffiti | Lambda (Blood Red),1989284852
★ Survival Knife | Urban Masked (Field-Tested),5941150683
Sealed Graffiti | Speechless (DSticker | kyxsan (Holo) | Paris 2023,5327977086
Sealed Graffiti | Mr. Teeth (Tiger Orange),1989286390
Sealed Graffiti | Double (Blood Red),1989290841
★ Driver Gloves | Black Tie (Battle-Scarred),4142635552
Sealed Graffiti | Sorry (Monarch Blue),1989287870
Sticker | Techno4K (Glitter) | Paris 2023,5327976627
★ Driver Gloves | Queen Jaguar (Minimal Wear),5976155891
Sticker | k0nfig (Gold) | Paris 2023,5327988665
Sealed Graffiti | Take Flight (Dust Brown),5978764748
★ Moto Gloves | Blood Pressure (Field-Tested),4141783726
Sticker | Heroic (Glitter) | Rio 2022,5957140975
★ Sport Gloves | Big Game (Battle-Scarred),5973705148
Sticker | Bart4k (Gold) | Paris 2023,5971509956
Sticker | ZywOo (Gold) | Copenhagen 2024,5799827659
Sticker | Magisk | Paris 2023,5980973903
CZ75-Auto | Imprint (Factory New),1934455074
MP9 | Airlock (Battle-Scarred),5981045721
StatTrak™ Tec-9 | Fuel Injector (Battle-Scarred),1935505289
SG 553 | Lush Ruins (Minimal Wear),5953825370
Sticker | electronic (Glitter) | Copenhagen 2024,5978630028
StatTrak™ P90 | Vent Rush (Well-Worn),4911469043
Sticker | Twistzz | Antwerp 2022,5981100327
StatTrak™ Five-SeveN | Scumbria (Factory New),1936097624
Sealed Graffiti | Smarmy (Desert Amber),3608085349
StatTrak™ AWP | Chromatic Aberration (Factory New),5965291809
Sticker | Pegasus,5981336542
Sticker | Hippocamp,5981082001
StatTrak™ R8 Revolver | Crazy 8 (Factory New),4910478905
StatTrak™ AWP | Chromatic Aberration (Well-Worn),5746809875
Sticker | Goofy | Copenhagen 2024,5981003213
Sticker | Viggo (Holo),5957236467
CZ75-Auto | Jungle Dashed (Battle-Scarred),4141779348
Nova | Army Sheen (Minimal Wear),4141782373
Bravo Pin,1988135454
Sticker | Perry (Holo),5981005635
Sticker | Jack (Holo),5968342843
StatTrak™ AWP | Exoskeleton (Battle-Scarred),5955413671
Sealed Graffiti | Sheriff (Dust Brown),5978638158
Sealed Graffiti | GGWP (Cash Green),5978658666
Sealed Graffiti | Chess King (Shark White),5978624714
Community Graffiti Box 1,4405565982
Sealed Graffiti | Okay (Tiger Orange),3608084037
Sealed Graffiti | Happy Cat (Tiger Orange),5971629491
Glock-18 | Neo-Noir (Minimal Wear),4141786562
Sticker | Go Boom (Glitter),4966008777
P90 | Cocoa Rampage (Minimal Wear),4141779253
Sealed Graffiti | Rage Mode (Desert Amber),1989282987
StatTrak™ Dual Berettas | Dezastre (Well-Worn),5361896082
Sealed Graffiti | Double (Tracer Yellow),5981001192
Sticker | Dragon's Keep,5955474317
Sticker | degster (Holo) | Paris 2023,5961179950
Sawed-Off | Clay Ambush (Minimal Wear),5978628043
Sealed Graffiti | Bock Bock (Princess Pink),5975840891
StatTrak™ Galil AR | Vandal (Minimal Wear),5048490559
Sealed Graffiti | Noscope (Brick Red),1989284950
SSG 08 | Parallax (Minimal Wear),5980992692
Sticker | Ancient Beast (Foil),4141778852
Sticker | Grim (Glitter) | Paris 2023,5980995942
Sealed Graffiti | Loser (Shark White),1989283386
Nova | Rust Coat (Field-Tested),4141779280
Sealed Graffiti | Noscope (Desert Amber),1989286700
Sealed Graffiti | Tombstone (War Pig Pink),1989285958
Sealed Graffiti | 8-Ball (Bazooka Pink),5971075313
Sealed Graffiti | Take Flight (Jungle Green),1989287031
Sticker | Vitality (Gold) | 2020 RMR,5973793581
Sealed Graffiti | X-Knives (Monster Purple),5981058107
Sticker | nawwk (Glitter) | Paris 2023,5981004827
Sticker | Liquid (Gold) | 2020 RMR,5953848323
Sticker | ESPADA (Foil) | 2020 RMR,5981033746
Sticker | Renegades (Gold) | 2020 RMR,4302203168
Sealed Graffiti | Quickdraw (Cash Green),1989292003
Sticker | Poorly Drawn Leet Crew,5980967118
Sticker | Poorly Drawn Ava,5957149801
Sealed Graffiti | Loser (Jungle Green),1989309372
Sealed Graffiti | Double (Monarch Blue),1989280088
Sticker | YEKINDAR | Rio 2022,5051655037
Sticker | volt (Glitter) | Paris 2023,5327976164
Sealed Graffiti | GGEZ (Battle Green),1989302996
Sealed Graffiti | Eco (Shark White),5980979384
Sealed Graffiti | GLHF (Bazooka Pink),5980979870
Sticker | w0nderful | Rio 2022,5978783545
Sealed Graffiti | Sorry (Tiger Orange),1989295980
Sealed Graffiti | GGWP (Frog Green),5981030047
Sealed Graffiti | Popdog (Dust Brown),5978655840
Sealed Graffiti | Souvenir AWP | Black Nile (Field-Tested),5976997715
Sealed Graffiti | Death Sentence (Cash Green),5981106268
Sticker | MOUZ (Gold) | Copenhagen 2024,5981025441
Sticker | BIG (Glitter) | Rio 2022,5051655183
Sealed Graffiti | GGEZ (Frog Green),1989284558
Sealed Graffiti | Karambit (Blood Red),1989287335
Sealed Graffiti | GLHF (SWAT Blue),1989355450
Sealed Graffiti | Death Sentence (Shark White),1989345795
StatTrak™ AK-47 | Slate (Minimal Wear),5981322781
Sealed Graffiti | Sorry (Desert Amber),1989284940
Sticker | Astralis (Glitter) | Antwerp 2022,5955440307
StatTrak™ Glock-18 | Clear Polymer (Battle-Scarred),4959612657
Sticker | BIG (Holo) | Antwerp 2022,4839650983
★ Hand Wraps | CAUTION! (Battle-Scarred),5957101433
Sticker | broky (Gold) | Paris 2023,5327990012
Sealed Graffiti | Lambda (Violent Violet),5978927357
Sticker | CacaNito (Holo) | Copenhagen 2024,5976239113
★ Driver Gloves | Black Tie (Well-Worn),4142091157
Copenhagen 2024 Ancient Souvenir Package,5981469699
Sticker | electronic (Gold) | Paris 2023,5327976555
★ Hand Wraps | Constrictor (Well-Worn),5939455998
Sealed Graffiti | Backstab (Desert Amber),5955508682
MP5-SD | Acid Wash (Battle-Scarred),5981233765
Sticker | Grayhound Gaming (Glitter) | Rio 2022,5051655418
Sticker | Evil Geniuses | Rio 2022,5051655189
Sticker | Woro2k (Glitter) | Paris 2023,5327977073
Sealed Graffiti | Eye Spy (Tiger Orange),5980971765
Sealed Graffiti | Noscope (Frog Green),5939526406
Sealed Graffiti | Cocky (Wire Blue),1989308975
Sealed Graffiti | Karambit (Brick Red),1989282222
Sticker | Staehr | Rio 2022,5051655123
Sticker | IHC Esports (Holo) | Antwerp 2022,5974219087
Sticker | Ninjas in Pyjamas (Foil) | 2020 RMR,4302203074
Sealed Graffiti | GTG (Violent Violet),1989283483
Sealed Graffiti | Quickdraw (Shark White),1989290639
Sticker | Bad News Eagles | Rio 2022,5980974951
Sticker | 100 Thieves (Foil) | 2020 RMR,4302203070
Sealed Graffiti | Take Flight (Battle Green),1989289169
Sealed Graffiti | Worry (Jungle Green),5981085172
Sealed Graffiti | Eye Spy (Monarch Blue),1989310738
Sealed Graffiti | X-Axes (Jungle Green),5978841203
Sticker | Fnatic (Glitter) | Rio 2022,5981058748
Sealed Graffiti | Lambda (Brick Red),1989317163
Sealed Graffiti | Sheriff (Tracer Yellow),1989295276
Sealed Graffiti | Jump Shot (Shark White),1989317897
Sticker | Queenix (Holo) | Copenhagen 2024,5981002397
Sticker | NEOFRAG (Gold) | Paris 2023,5955434472
Sealed Graffiti | GGEZ (Brick Red),1989275305
Sealed Graffiti | 8-Ball (Cash Green),1989275536
Sticker | Ninjas in Pyjamas (Glitter) | Rio 2022,5051655383
Sealed Graffiti | Cocky (Violent Violet),5981016658
Sticker | HEN1 (Gold) | Copenhagen 2024,5981106973
Sealed Graffiti | 8-Ball (Tracer Yellow),5976198304
Sticker | NAF (Glitter) | Rio 2022,5981206694
Sticker | REZ (Glitter) | Rio 2022,5051655404
Sealed Graffiti | Cocky (War Pig Pink),5981001955
Sticker | siuhy (Glitter) | Rio 2022,5979605318
Sealed Graffiti | Popdog (Blood Red),1989324242
Sealed Graffiti | Speechless (Tiger Orange),5955550850
Sealed Graffiti | Tilt (Frog Green),1989321916
Sticker | Vitality (Foil) | 2020 RMR,5978623190
Sticker | TYLOO (Holo) | 2020 RMR,4302203198
P2000 | Acid Etched (Battle-Scarred),3770673674
Sticker | hades | Copenhagen 2024,5976154046
Sticker | History (Glitter) | Paris 2023,5327976667
StatTrak™ MAC-10 | Ensnared (Factory New),5962960921
R8 Revolver | Bone Forged (Well-Worn),3770670954
Sticker | GuardiaN | Berlin 2019,3485689232
StatTrak™ SG 553 | Tiger Moth (Well-Worn),1440538693
StatTrak™ P2000 | Imperial (Field-Tested),5848041775
"Sticker | ropz (Glitter, Champion) | Antwerp 2022",5978634112
Sawed-Off | Yorick (Field-Tested),5968257086
Sticker | ropz (Champion) | Antwerp 2022,4861208940
StatTrak™ P2000 | Acid Etched (Field-Tested),5958482149
Tec-9 | Avalanche (Battle-Scarred),1440553984
Negev | Power Loader (Battle-Scarred),5981026966
SCAR-20 | Enforcer (Factory New),5981052247
Sticker | huNter- | Berlin 2019,3485689411
StatTrak™ Negev | Power Loader (Minimal Wear),1440735427
Sawed-Off | Apocalypto (Factory New),3770680612
Five-SeveN | Retrobution (Sticker | Boom,5981007921
Sticker | The Awper,5981172612
StatTrak™ MAG-7 | Justice (Well-Worn),3771896261
Sticker | The Leader,5981109089
Sticker | The Ninja,5978752949
Sticker | INS | Paris 2023,5327976355
MAG-7 | Praetorian (Minimal Wear),5981006186
Sticker | floppy (Glitter) | Copenhagen 2024,5980972278
Tec-9 | Jambiya (Battle-Scarred),5981051778
Sticker | ZywOo (Foil) | Berlin 2019,3485689274
Sticker | NEOFRAG | Paris 2023,5327976400
Sticker | roeJ (Holo) | Paris 2023,5327977892
MAG-7 | Copper Coated (Battle-Scarred),5312942876
MAG-7 | Justice (Minimal Wear),5980991521
Patch | Vortigaunt,5980998660
SG 553 | Tiger Moth (Well-Worn),5955489516
Sticker | interz | Stockholm 2021,5981035189
Sticker | Magisk (Holo) | Paris 2023,5327980360
Sticker | Perfecto (Holo) | Paris 2023,5327976501
"Sticker | karrigan (Holo, Champion) | Antwerp 2022",5958695496
SG 553 | Darkwing (Factory New),5946594580
Sticker | Bart4k (Holo) | Paris 2023,5981043393
Five-SeveN | Retrobution (Minimal Wear),5957089514
Sticker | rain (Champion) | Antwerp 2022,4861208964
StatTrak™ SG 553 | Darkwing (Minimal Wear),5981032321
StatTrak™ FAMAS | Survivor Z (Minimal Wear),5330175186
M249 | Nebula Crusader (Battle-Scarred),1310010571
P2000 | Acid Etched (Factory New),4971284815
Sticker | TeSeS (Glitter) | Paris 2023,5327976744
StatTrak™ Dual Berettas | Dualing Dragons (Well-Worn),5981018100
Dual Berettas | Dualing Dragons (Factory New),1310097077
CZ75-Auto | Distressed (Field-Tested),5973741151
StatTrak™ XM1014 | Scumbria (Field-Tested),5980993216
SCAR-20 | Green Marine (Battle-Scarred),1310001548
USP-S | Kill Confirmed (Field-Tested),5971006455
StatTrak™ SCAR-20 | Green Marine (Minimal Wear),5973963683
StatTrak™ SCAR-20 | Green Marine (Field-Tested),1310014792
StatTrak™ Dual Berettas | Dualing Dragons (Battle-Scarred),5981043824
P250 | Wingshot (Minimal Wear),5981001551
MAC-10 | Rangeen (Battle-Scarred),1310174679
MP5-SD | Desert Strike (Battle-Scarred),3770675198
Sticker | Hobbit (Holo) | Antwerp 2022,4839651444
StatTrak™ P2000 | Acid Etched (Battle-Scarred),3771897642
MP7 | Special Delivery (Battle-Scarred),5937603765
Glock-18 | Wraiths (Factory New),5981034953
Sticker | Woro2k | Paris 2023,5981015208
Sticker | Hobbit (Glitter) | Antwerp 2022,5978696677
MP7 | Special Delivery (Well-Worn),1310205018
StatTrak™ MAG-7 | Cobalt Core (Field-Tested),5981025998
Sticker | hampus (Gold) | Antwerp 2022,4839664088
StatTrak™ SSG 08 | Big Iron (Battle-Scarred),5981192878
Sticker | r3salt (Glitter) | Paris 2023,5981024807
Sticker | Krad (Glitter) | Paris 2023,5971138038
XM1014 | Scumbria (Minimal Wear),5978637813
SSG 08 | Blood in the Water (Factory New),5958748528
"StatTrak™ Music Kit | Beartooth, Disgusting",1325746986
Sticker | One Sting,5952063144
Sticker | Scavenger,3235809125
"StatTrak™ Music Kit | Various Artists, Hotline Miami",1326022682
Sticker | fnx (Gold) | Antwerp 2022,5944778272
P2000 | Imperial Dragon (Well-Worn),1813667485
Sticker | STYKO | Paris 2023,5981024806
Tec-9 | Ice Cap (Battle-Scarred),5978951442
StatTrak™ AWP | Phobos (Field-Tested),5981081015
StatTrak™ Sawed-Off | Limelight (Battle-Scarred),5981013880
StatTrak™ Galil AR | Connexion (Well-Worn),5342123906
StatTrak™ P90 | Chopper (Battle-Scarred),1815037098
StatTrak™ M4A4 | Desolate Space (Minimal Wear),1815179765
SCAR-20 | Bloodsport (Well-Worn),1814990203
StatTrak™ Glock-18 | Vogue (Factory New),3956670323
StatTrak™ Glock-18 | Wasteland Rebel (Minimal Wear),5978675750
Sticker | lux (Holo) | Copenhagen 2024,5981036286
StatTrak™ SCAR-20 | Bloodsport (Minimal Wear),5968368990
StatTrak™ M4A1-S | Mecha Industries (Minimal Wear),1818636915
StatTrak™ SG 553 | Ol' Rusty (Well-Worn),5981361461
Sticker | SK Gaming | Cologne 2016,5965450503
StatTrak™ SG 553 | Dragon Tech (Factory New),4910508837
XM1014 | Charter (Field-Tested),5980970530
Sticker | m0NESY (Holo) | Copenhagen 2024,5980965529
P250 | Forest Night (Minimal Wear),5971006144
Sticker | ropz | Paris 2023,5981005961
UMP-45 | Gold Bismuth (Minimal Wear),5467860662
StatTrak™ M4A4 | Poly Mag (Factory NeUSP-S | Printstream (Minimal Wear),5967297323
Sticker | degster (Glitter) | Paris 2023,5327976610
StatTrak™ XM1014 | Slipstream (Minimal Wear),5971016298
FAMAS | Roll Cage (Well-Worn),5965144008
MP9 | Airlock (Minimal Wear),1934584393
StatTrak™ Glock-18 | Weasel (Battle-Scarred),5182544553
StatTrak™ AK-47 | Neon Revolution (Field-Tested),5977037728
Sticker | YEKINDAR (Glitter) | Paris 2023,5968237194
StatTrak™ P250 | Visions (Field-Tested),5981001230
Glock-18 | Royal Legion (Minimal Wear),5961513810
Sticker | Space Marine,5981065262
StatTrak™ SSG 08 | Necropos (Well-Worn),5980984396
Sticker | Ork Waaagh!,3845323427
StatTrak™ Dual Berettas | Flora Carnivora (Factory New),5976330568
StatTrak™ FAMAS | Valence (Field-Tested),5981926325
Sticker | Emperor (Foil),5753664926
StatTrak™ MAC-10 | Lapis Gator (Minimal Wear),5965600512
"Music Kit | Amon Tobin, All for Dust",3881920317
MAC-10 | Lapis Gator (Battle-Scarred),5976419720
StatTrak™ MAC-10 | Lapis Gator (Well-Worn),5981585363
AWP | Elite Build (Battle-Scarred),5981073705
StatTrak™ P90 | Elite Build (Factory New),5965180119
StatTrak™ MAC-10 | Lapis Gator (Factory New),5978632673
Sticker | apEX (Holo) | Copenhagen 2024,5957097767
Sticker | Bart4k (Glitter) | Paris 2023,5327980171
StatTrak™ Nova | Hyper Beast (Minimal Wear),1561260882
StatTrak™ MP7 | Just Smile (Well-Worn),5980981208
Sticker | Hobbit | Copenhagen 2024,5980969269
Sticker | story (Gold) | Copenhagen 2024,5978693957
Sticker | s1mple | MLG Columbus 2016,1626193349
Sticker | huNter- (Holo) | Copenhagen 2024,5799836865
Sticker | jks (Gold) | Paris 2023,5962178889
XM1014 | Black Tie (Minimal Wear),1703245051
StatTrak™ P2000 | Oceanic (Field-Tested),5961145228
SSG 08 | Ghost Crusader (Minimal Wear),1703058388
StatTrak™ Dual Berettas | Ventilators (Field-Tested),5976170915
StatTrak™ MP9 | Bioleak (Factory New),5981015535
XM1014 | Black Tie (Factory New),5982351390
StatTrak™ Galil AR | Firefight (Minimal Wear),1704478942
PP-Bizon | Judgement of Anubis (Field-Tested),5973700411
StatTrak™ P90 | Freight (Factory New),3955430301
Sticker | siuhy (Gold) | Copenhagen 2024,5981066713
StatTrak™ Galil AR | Firefight (Well-Worn),5208705126
SSG 08 | Ghost Crusader (Factory New),1703228008
StatTrak™ Galil AR | Firefight (Field-Tested),5959484110
StatTrak™ P250 | Asiimov (Well-Worn),1704696619
Sticker | Twistzz | Paris 2023,5327976621
Tec-9 | Re-Entry (Well-Worn),5981009797
StatTrak™ MP5-SD | Kitbash (Battle-Scarred),3955444798
Militia Pin,1778521063
StatTrak™ XM1014 | Entombed (Field-Tested),5980974045
P90 | Chopper (Factory New),1812818470
StatTrak™ M4A1-S | Mecha Industries (Battle-Scarred),5958636842
PP-Bizon | Harvester (Battle-Scarred),5980978188
MAC-10 | Allure (Factory New),5980980439
StatTrak™ Galil AR | Connexion (Battle-Scarred),5980981614
StatTrak™ Negev | Ultralight (Well-Worn),3955502041
Sawed-Off | Limelight (Minimal Wear),5955460371
StatTrak™ MP9 | Capillary (Battle-Scarred),5950276228
StatTrak™ XM1014 | Entombed (Factory New),5981056825
StatTrak™ M4A1-S | Nightmare (Well-Worn),5978635751
StatTrak™ Dual Berettas | Shred (Well-Worn),2961020227
MP9 | Capillary (Well-Worn),2961005398
StatTrak™ FAMAS | Eye of Athena (Field-Tested),2961827555
MP7 | Powercore (Well-Worn),5981107443
Sticker | Renegades | Stockholm 2021,4614639274
Sticker | sh1ro (Gold) | Copenhagen 2024,5978643015
StatTrak™ AWP | PAW (Well-Worn),5976305183
StatTrak™ FAMAS | Eye of Athena (Minimal Wear),2962560643
StatTrak™ G3SG1 | Dream Glade (Battle-Scarred),5980981075
StatTrak™ AK-47 | Neon Rider (Minimal Wear),5945412355
Sticker | paiN Gaming (Holo) | Stockholm 2021,4614639290
StatTrak™ MP9 | Capillary (Well-Worn),5433849129
Sticker | facecrack | Berlin 2019,3485690214
Patch | FURIA | Stockholm 2021,5971317659
Sticker | Brehze | Berlin 2019,3485697576
Sticker | olofmeister | Berlin 2019,3485689217
Sticker | allu (Foil) | Berlin 2019,3485689291
Sticker | coldzera | Berlin 2019,5981046118
StatTrak™ P2000 | Oceanic (Minimal Wear),5980981149
Patch | Astralis | Stockholm 2021,5952379703
Souvenir MAG-7 | Rust Coat (Field-Tested),4846197433
Souvenir R8 Revolver | Nitro (Well-Worn),5981803246
Souvenir MP5-SD | Dirt Drop (Battle-Scarred),4634110478
Souvenir Sawed-Off | Brake Light (Factory New),4954447292
Souvenir PP-Bizon | Candy Apple (Field-Tested),5974048089
Souvenir AUG | Sweeper (Well-Worn),5347928049
Souvenir MAC-10 | Calf Skin (Minimal Wear),5978908749
StatTrak™ P2000 | Urban Hazard (Minimal Wear),2735397014
Sticker | On An Eco (Foil),5971006061
R8 Revolver | Grip (Factory New),2735477105
AUG | Stymphalian (Battle-Scarred),5965126373
AK-47 | Leet Museo (Well-Worn),5967665786
StatTrak™ Nova | Wild Six (Well-Worn),5981390101
★ Huntsman Knife | Bright Water (Factory New),4578734254
StatTrak™ MP9 | Black Sand (Battle-Scarred),2735521342
StatTrak™ P2000 | Urban Hazard (Factory New),2735395486
PP-Bizon | Urban Dashed (Factory New),310776554
Sticker | Dystopian Gaze (Lenticular),5980987483
StatTrak™ PP-Bizon | Night Riot (Minimal Wear),2735433348
StatTrak™ MAG-7 | SWAG-7 (Field-Tested),2735424690
"StatTrak™ Music Kit | KILL SCRIPT, All Night",5721066357
UMP-45 | Arctic Wolf (Factory New),2735399114
Negev | Lionfish (Well-Worn),2736046962
StatTrak™ Negev | Lionfish (Factory New),5978641469
Sticker | Goofy (Gold) | Copenhagen 2024,5799882826
StatTrak™ R8 Revolver | Grip (Factory New),2735756731
StatTrak™ XM1014 | Oxide Blaze (Battle-Scarred),2735537670
★ Hand Wraps | Duct Tape (Well-Worn),2736743423
Sticker | Factory Sealed (Foil),5721066276
StatTrak™ AWP | Mortis (Well-Worn),5982251398
★ Shadow Daggers | Freehand (Minimal Wear),4578745977
StatTrak™ SG 553 | Aloha (Battle-Scarred),2736477915
★ Moto Gloves | Polygon (Field-Tested),5965126745
Sticker | ENCE (Foil) | Berlin 2019,5961822264
Sticker | Freeman (Foil) | Berlin 2019,5960219303
Sticker | kyxsan (Glitter) | Copenhagen 2024,5799828856
★ Bowie Knife | Bright Water (Factory New),4578732964
★ StatTrak™ Bowie Knife | Black Laminate (Field-Tested),5955603467
Hydra Pin,5973724569
P2000 | Oceanic (Field-Tested),5980991027
Nova | Toy Soldier (Minimal Wear),5950724008
Sticker | gade | Berlin 2019,3485689332
Sticker | CeRq | Berlin 2019,5981034961
Sticker | TRAVIS (Gold) | Copenhagen 2024,5799821110
G3SG1 | High Seas (Battle-Scarred),5955418829
CZ75-Auto | Eco (Minimal Wear),5957083038
Sticker | Renegades (Holo) | Stockholm 2021,4614639270
StatTrak™ R8 Revolver | Survivalist (Field-Tested),2961039859
Glock-18 | Warhawk (Factory New),2961601111
StatTrak™ Tec-9 | Snek-9 (Well-Worn),5978640189
Sawed-Off | Devourer (Battle-Scarred),5971971879
StatTrak™ Dual Berettas | Shred (Factory New),2960999496
StatTrak™ P90 | Traction (Battle-Scarred),2962236411
StatTrak™ R8 Revolver | Survivalist (Battle-Scarred),2961459825
StatTrak™ AWP | PAW (Minimal Wear),3012025371
StatTrak™ AUG | Amber Slipstream (Minimal Wear),2961084960
StatTrak™ G3SG1 | Scavenger (Field-Tested),5980978611
SG 553 | Danger Close (Factory New),5976268952
Souvenir Galil AR | Amber Fade (Minimal Wear),4849437792
Souvenir P250 | Black & Tan (Field-Tested),5082008535
Souvenir USP-S | Orange Anolis (Field-Tested),4968697769
MP5-SD | Phosphor (Battle-Scarred),3113420333
Souvenir P90 | Desert DDPAT (Battle-Scarred),5963021618
StatTrak™ Sawed-Off | Black Sand (Well-Worn),5981048034
Sticker | zont1x (Gold) | Copenhagen 2024,5980998813
Souvenir Five-SeveN | Withered Vine (Well-Worn),5981456574
AWP | Neo-Noir (Well-Worn),5980785992
Souvenir Five-SeveN | Withered Vine (Battle-Scarred),5911418266
StatTrak™ AWP | Neo-Noir (Field-Tested),5972248232
StatTrak™ Desert Eagle | Mecha Industries (Battle-Scarred),5979588599
StatTrak™ Galil AR | Signal (Battle-Scarred),5955432552
StatTrak™ Tec-9 | Fubar (Minimal Wear),3114465905
Katowice 2019 Legends Autograph Capsule,5952050938
P90 | ScaraB Rush (Battle-Scarred),5981004505
Sticker | Vitality (Holo) | Katowice 2019,3186046274
AWP | Black Nile (Well-Worn),5312947795
Sticker | Perfecto (Gold) | Copenhagen 2024,5978659937
Sticker | b1t (Holo) | Stockholm 2021,5976182231
Sticker | AMANEK | Stockholm 2021,4638743492
StiMP5-SD | Gauss (Battle-Scarred),3220810395
P90 | Off World (Well-Worn),5980988463
MAC-10 | Whitefish (Field-Tested),5980990595
Sticker | Jame (Gold) | Stockholm 2021,5950597077
MP5-SD | Gauss (Well-Worn),3220792123
Souvenir M4A4 | Converter (Minimal Wear),5961070532
Souvenir USP-S | Check Engine (Field-Tested),5956412290
Sticker | Roosty Boosty (Foil),3327397236
Souvenir MP7 | Fade (Minimal Wear),5974533797
Souvenir Dual Berettas | Drift Wood (Well-Worn),5980641153
Souvenir AUG | Sand Storm (Field-Tested),5858539493
Souvenir PP-Bizon | Facility Sketch (Factory New),5955951123
StatTrak™ M4A4 | Tooth Fairy (Factory New),5981044644
Souvenir Galil AR | Cold Fusion (Minimal Wear),5955678663
Souvenir UMP-45 | Facility Dark (Minimal Wear),4634269748
Souvenir M4A4 | Mainframe (Minimal Wear),4636653429
Souvenir P90 | Facility Negative (Factory New),5778059982
Souvenir Negev | Bulkhead (Minimal Wear),5981743482
Souvenir MP7 | Motherboard (Minimal Wear),5977770059
StatTrak™ SCAR-20 | Crimson Web (Factory New),315251826
Souvenir MAC-10 | Strats (Field-Tested),5378273715
Souvenir AUG | Random Access (Field-Tested),5963726687
Souvenir AWP | Acheron (Minimal Wear),5864625706
Sticker | iM (Gold) | Copenhagen 2024,5980983751
Souvenir P90 | Verdant Growth (Well-Worn),5979044182
Souvenir CZ75-Auto | Framework (Battle-Scarred),5809675298
Souvenir CZ75-Auto | Framework (Factory New),5976420319
Souvenir MP9 | Music Box (Well-Worn),4861102746
Souvenir SSG 08 | Carbon Fiber (Minimal Wear),5980383172
Souvenir AUG | Sand Storm (Well-Worn),5981114780
MP7 | Fade (Field-Tested),3035586952
Souvenir SG 553 | Lush Ruins (Well-Worn),5352618308
Souvenir MP7 | Tall Grass (Minimal Wear),5334308239
Souvenir G3SG1 | Ancient Ritual (Minimal Wear),4892537241
StatTrak™ MP5-SD | Liquidation (Factory New),5199665837
P250 | Vino Primo (Minimal Wear),3035596487
AWP | Acheron (Well-Worn),5981474449
AK-47 | Safety Net (Well-Worn),5971028521
Dual Berettas | Twin Turbo (Field-Tested),3035806750
Souvenir AUG | Carved Jade (Factory New),5982139199
UMP-45 | Mudder (Factory New),3035638331
P90 | Facility Negative (Battle-Scarred),3036359028
StatTrak™ UMP-45 | Motorized (Battle-Scarred),5965135430
StatTrak™ AWP | Duality (Factory New),5969999208
Sticker | Gold Nova,3090290600
StatTrak™ M249 | Downtown (Minimal Wear),5957100404
Sticker | Distinguished Master Guardian (Holo),5981251792
StatTrak™ USP-S | Jawbreaker (Minimal Wear),5981005016
StatTrak™ Sawed-Off | Kiss♥Love (Minimal Wear),5976167573
Sticker | Sting Like A Butterfly,5199656181
Souvenir Negev | Infrastructure (Battle-Scarred),5968172530
UMP-45 | Momentum (Factory New),3113374472
Souvenir Five-SeveN | Withered Vine (Factory New),5982236386
StatTrak™ Galil AR | Signal (Field-Tested),5957769148
Souvenir R8 Revolver | Desert Brush (Minimal Wear),4634280450
StatTrak™ Nova | Wood Fired (Minimal Wear),3113365133
Sticker | yuurih | Copenhagen 2024,5981007667
"Music Kit | Jesse Harlin, Astro Bellum",5981011415
Sticker | latto | Rio 2022,5981083885
StatTrak™ AWP | Chrome Cannon (Minimal Wear),5976166529
Sticker | s1mple (Gold) | Rio 2022,5051662040
Sticker | HEN1 (Holo) | Copenhagen 2024,5799821611
Sticker | ELEAGUE | Atlanta 2017,5952391633
Sticker | dav1deuS | Rio 2022,5051655125
Desert Eagle | Oxide Blaze (Well-Worn),5981028920
Sticker | S1ren (Glitter) | Rio 2022,5971691938
Five-SeveN | Capillary (Battle-Scarred),5978707539
CZ75-Auto | Xiangliu (Field-Tested),5977587150
UMP-45 | Scaffold (Field-Tested),2220009450
Sawed-Off | Zander (Minimal Wear),5980978381
